Cloud Cover
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
6
3
7
5
5
2
5
6
7
6
6
5
2
2
2
2
0
0
0
0
0
5
2
2
2
5
7
5
5
7
8
9
10
9
8
7
8
9
10
10
10
10
10
10
10
10
10
10
9
8
7
8
9
10
5
5
5
7
8
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
9
8
7
7
7
7
6
5
2
2
2
2
2
0
0
2
2
2
2
6
10
5
3
7
7
7
7
8
9
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
7
6
10
10
10
10
10
10
10
9
8
7
8
9
10
9
8
7
5
4
2
2
2
5
5
5
7
5
5
7
8
9
10
9
8
7
8
9
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
9
8
7
8
9
10
8
7
5
6
6
7
7
7
7
8
9
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
6
5
7
6
5
2
2
2
2
2
2
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
2
0
0
0
0
0
2
0
3
5
2
4
5
5
6
7
8
9
10
9
8
7
7
7
7
5
2
2
2
2
5
2
0
0
0
2
2
2
5
5
7
8
10
10
10
10
10
10
10
7
5
7
8
9
10
10
10
10
8
7
5
2
2
2
5
5
5
5
5
5
5
6
7
8
9
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
9
8
7
8
9
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
9
8
7
7
7
7
7
7
7
7
7
7
5
2
2
2
2
2
0
2
2
4
5
7
5
5
5
2
2
2
0
2
2
2
2
5
2
5
7
8
9
10
6
2
2
3
4
5
5
2
2
2
2
5
6
6
7
2
5
5
2
2
2
0
0
0
2
2
2
5
6
10
9
8
7
7
7
7
7
7
7
7
7
7
8
9
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
7
6
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
9
8
7
8
9
10
9
8
7
8
9
10
10
10
10
9
8
7
7
7
7
8
9
10
9
8
7
5
5
5
5
3
7
2
0
2
2
0
0
2
0
0
0
0
0
0
0
0
2
2
2
2
2
2
0
0
0
1
5
7
7
7
7
5
5
6
6
7
7
7
7
7
7
7
7
7
7
7
8
9
10
8
7
5
5
5
7
5
6
7
7
7
7
8
9
10
7
5
5
6
6
7
8
9
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
9
8
7
7
7
7
7
7
7
4
2
0
0
0
2
2
2
5
5
5
5
2
5
5
5
5
5
5
5
5
5
5
7
4
2
2
2
2
2
2
2
2
2
2
2
2
2
2
5
2
5
5
2
2
2
5
7
8
9
10
5
3
7
8
9
10
10
10
10
9
8
7
7
7
7
8
9
10
7
5
5
5
5
2
2
2
0
0
2
2
0
0
0
2
2
2
5
5
2
2
2
2
0
0
0
0
0
0
0
4
7
7
7
7
8
9
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
9
8
7
5
6
7
7
7
7
7
7
7
5
4
2
2
2
2
2
2
2
2
0
0
0
2
2
2
2
2
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
5
6
6
7
7
7
7
7
7
7
8
9
10
10
10
10
10
10
10
10
10
10
8
7
5
5
5
7
8
9
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
6
2
2
2
2
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
2
2
5
7
7
7
7
6
5
2
2
2
2
0
0
0
0
0
0
2
0
0
1
5
5
2
1
7
6
5
5
5
5
5
6
6
7
7
7
7
7
7
7
8
9
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
9
8
7
8
9
10
10
10
10
9
8
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
8
9
10
10
10
10
10
10
10
9
8
7
2
2
2
3
4
5
5
2
2
5
5
5
2
2
0
0
2
2
2
2
2
0
0
2
2
2
5
5
5
5
5
5
7
8
9
10
9
8
7
6
5
5
7
8
10
10
10
10
10
10
10
10
10
10
9
8
7
5
2
0
0
0
0
0
0
0
0
0
0
0
2
2
2
0
0
2
2
2
2
3
7
6
4
0
5
6
7
7
7
7
8
9
10
8
7
5
6
6
7
7
7
7
8
9
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
7
5
2
5
6
7
7
7
7
5
5
5
2
5
7
6
6
5
5
2
5
5
5
7
7
7
7
7
7
7
7
7
7
8
9
10
10
10
10
10
10
10
10
10
10
7
5
5
5
5
7
7
7
7
8
9
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
9
8
7
7
7
7
5
8
10
9
8
7
2
0
0
1
2
2
2
0
2
2
5
7
7
7
7
7
7
7
5
5
5
5
2
5
5
5
5
5
6
7
8
9
10
10
10
10
10
10
10
10
10
10
9
8
7
8
9
10
9
8
7
8
9
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
9
8
7
7
7
7
7
7
7
8
9
10
7
5
7
8
9
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
9
8
7
8
9
10
9
8
7
8
9
10
6
2
2
2
5
7
7
7
7
6
6
5
5
5
2
2
2
0
0
0
0
2
5
7
7
7
7
7
7
7
5
5
5
5
5
5
5
5
5
2
0
2
5
6
10
8
7
5
6
6
7
8
9
10
9
8
7
7
7
7
5
5
7
8
9
10
10
10
10
10
10
10
10
10
10
10
10
10
9
8
7
8
9
10
10
10
10
9
8
7
7
7
7
8
9
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
9
8
7
6
6
5
6
6
7
7
7
7
7
7
7
8
9
10
7
5
2
2
2
2
5
5
5
5
5
5
5
6
7
7
7
7
7
7
7
6
6
5
5
5
7
8
9
10
9
8
7
6
6
5
5
6
7
6
6
5
5
2
0
0
0
0
0
0
0
2
2
2
0
2
5
7
8
10
8
7
5
5
5
7
6
6
5
5
8
10
10
10
10
9
8
7
7
7
7
7
7
7
7
7
7
8
9
10
9
8
7
8
9
10
10
10
10
9
8
7
8
9
10
10
10
10
9
8
7
8
9
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
9
8
7
8
9
10
10
10
10
9
8
7
8
9
10
7
5
2
2
2
2
0
2
2
2
2
2
2
2
5
5
5
7
8
9
10
10
10
10
10
10
10
10
10
10
10
10
10
6
2
5
5
5
5
5
2
5
2
2
2
2
5
5
6
6
7
7
7
7
8
9
10
9
8
7
8
9
10
10
10
10
10
10
10
10
10
10
7
5
5
7
8
10
10
10
10
9
8
7
5
6
7
7
7
7
7
7
7
8
9
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
6
6
7
5
6
7
7
7
7
8
9
10
9
8
7
7
7
7
6
5
5
5
6
7
7
7
7
8
9
10
10
10
10
5
5
2
5
6
7
6
5
5
5
5
5
2
5
7
6
5
7
8
9
10
10
10
10
9
8
7
8
9
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
9
8
7
8
9
10
7
4
2
5
7
10
9
8
7
7
7
7
6
5
5
5
5
5
5
5
5
2
0
2
2
0
0
0
2
2
2
2
2
2
5
7
5
3
7
5
5
5
6
6
7
5
5
5
5
6
7
6
6
5
5
5
5
5
8
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
9
8
7
7
7
7
5
5
7
5
2
2
5
8
10
10
10
10
10
10
10
9
8
7
7
7
7
7
7
7
8
9
10
10
10
10
9
8
7
7
7
7
7
7
7
8
9
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
9
8
7
8
9
10
8
6
5
5
5
5
6
6
7
5
3
7
5
5
5
5
5
7
7
7
7
7
7
7
6
6
5
5
2
0
2
2
0
0
0
0
2
2
0
2
2
5
5
5
7
7
7
7
6
6
5
5
5
7
7
7
7
7
7
7
8
9
10
7
5
5
2
5
5
5
5
5
5
8
10
9
8
7
5
2
2
5
5
7
8
9
10
10
10
10
9
8
7
7
7
7
7
7
7
7
7
7
8
9
10
9
8
7
7
7
7
7
7
7
7
7
7
5
5
5
5
6
7
7
7
7
8
9
10
7
5
2
2
5
7
7
7
7
0
4
7
7
7
7
7
7
7
7
7
7
8
9
10
9
8
7
7
7
7
5
5
7
5
5
5
5
6
7
7
7
7
6
6
5
5
2
0
0
0
2
2
2
2
5
6
7
7
7
7
5
5
5
6
6
7
7
7
7
7
7
7
2
5
7
7
7
7
7
7
7
8
9
10
9
8
7
7
7
7
7
7
7
7
7
7
7
7
7
5
5
7
7
7
7
7
7
7
7
7
7
7
7
7
6
6
5
5
5
5
5
5
5
5
5
5
2
2
2
5
2
2
2
2
2
4
5
7
5
2
2
2
5
7
8
9
10
8
7
5
5
5
5
5
5
5
2
5
7
7
7
7
7
7
7
7
7
7
7
7
7
5
2
5
5
5
5
5
6
7
7
7
7
7
7
7
8
9
10
10
10
10
9
8
7
7
7
7
5
5
5
6
6
7
7
7
7
5
5
7
7
7
7
7
7
7
8
9
10
10
10
10
10
10
10
7
5
5
5
5
5
5
5
7
5
5
5
6
6
7
6
5
2
2
2
2
2
5
7
7
7
7
7
7
7
7
7
7
8
9
10
10
10
10
7
5
2
5
2
5
5
6
7
5
8
10
10
10
10
10
10
10
10
10
10
9
8
7
2
0
0
2
2
0
2
3
7
7
7
7
5
6
7
8
9
10
10
10
10
10
10
10
10
10
10
10
10
10
9
8
7
7
7
7
7
7
7
8
9
10
10
10
10
10
10
10
10
10
10
9
8
7
0
0
0
2
5
7
7
7
7
7
7
7
7
7
7
6
6
5
5
5
5
5
5
5
5
5
5
5
5
2
2
2
2
2
2
2
2
0
0
0
0
0
0
1
5
5
5
5
5
5
2
2
2
2
5
2
2
2
1
5
5
2
5
5
6
7
7
7
7
8
9
10
10
10
10
10
10
10
10
10
10
9
8
7
8
9
10
7
5
7
6
6
10
10
10
10
7
5
7
7
7
7
6
5
7
7
7
7
7
7
7
7
7
7
8
9
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
9
8
7
7
7
7
8
9
10
10
10
10
10
10
10
9
8
7
7
7
7
8
9
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
9
8
7
2
6
10
10
10
10
10
10
10
10
10
10
9
8
7
5
2
2
2
2
2
0
0
2
2
5
7
8
9
10
10
10
10
9
8
7
8
9
10
10
10
10
9
8
7
5
6
7
8
9
10
9
8
7
8
9
10
10
10
10
10
10
10
10
10
10
9
8
7
7
7
7
6
6
5
5
5
5
5
2
0
0
2
5
2
2
2
4
5
7
6
5
2
2
2
2
5
2
5
2
2
2
5
5
5
5
2
2
5
5
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
5
6
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
8
9
10
5
5
5
6
6
7
7
7
7
7
7
7
7
7
7
8
9
10
10
10
10
10
10
10
9
8
7
7
7
7
8
9
10
9
8
7
8
9
10
10
10
10
10
10
10
10
10
10
9
8
7
7
7
7
7
7
7
7
7
7
7
7
7
6
6
5
6
6
7
8
9
10
10
10
10
9
8
7
6
6
5
5
5
7
7
7
7
8
9
10
9
8
7
6
5
5
5
5
2
4
5
7
6
5
7
5
5
5
2
2
2
2
2
5
5
6
7
2
5
7
7
7
7
6
6
5
5
5
5
5
5
5
5
2
2
2
0
0
0
2
2
2
1
5
5
5
5
5
5
5
5
5
7
7
7
7
6
5
5
5
5
5
5
5
5
5
2
2
4
5
7
5
5
5
5
6
7
8
9
10
9
8
7
6
5
7
8
9
10
10
10
10
9
8
7
8
9
10
10
10
10
9
8
7
7
7
7
7
7
7
7
7
7
4
2
2
2
2
2
5
5
5
5
5
5
5
6
7
7
7
7
5
4
2
2
2
2
0
0
2
2
2
2
5
5
5
5
5
5
5
5
5
7
8
10
9
8
7
5
5
5
5
2
2
5
5
5
5
5
5
5
5
5
6
6
7
7
7
7
8
9
10
9
8
7
7
7
7
7
7
7
5
5
5
5
6
7
5
2
7
8
9
10
10
10
10
10
10
10
9
8
7
5
5
5
5
5
5
5
5
5
5
6
7
5
5
5
5
5
5
5
5
5
5
5
2
2
2
2
4
5
7
5
5
5
5
5
5
5
5
5
5
2
5
5
5
5
5
5
2
4
5
2
2
2
2
5
5
2
5
5
7
7
7
7
8
9
10
8
7
5
5
5
5
5
5
5
5
5
5
5
5
5
5
6
7
6
5
7
6
5
5
5
6
7
7
7
7
8
9
10
9
8
7
7
7
7
8
9
10
9
8
7
8
9
10
10
10
10
10
10
10
10
10
10
6
5
5
2
5
5
5
5
5
6
6
7
7
7
7
7
7
7
7
7
7
2
6
7
2
3
7
6
6
5
6
6
7
8
9
10
9
8
7
8
9
10
10
10
10
9
8
7
8
9
10
9
8
7
7
7
7
8
9
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
9
8
7
7
7
7
6
5
5
5
5
5
5
5
5
5
5
2
0
0
2
5
5
5
5
2
2
2
4
5
5
2
2
4
5
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
6
5
5
5
5
5
6
6
7
8
9
10
7
4
2
5
8
10
9
8
7
8
9
10
10
10
10
10
10
10
10
10
10
9
8
7
5
5
5
5
2
2
2
5
7
5
5
5
5
5
5
2
2
2
2
5
5
5
6
7
5
5
5
2
2
2
2
2
2
2
2
2
2
2
2
0
3
7
7
7
7
7
7
7
5
5
5
5
5
7
7
7
7
7
7
7
7
7
7
5
5
7
7
7
7
6
6
5
5
5
5
5
6
7
5
5
5
5
5
5
5
5
5
6
6
7
7
7
7
7
7
7
5
5
5
5
5
5
5
5
7
7
7
7
7
7
7
5
6
7
8
9
10
10
10
10
8
7
5
5
6
7
7
7
7
5
5
7
7
7
7
8
9
10
2
5
7
6
6
5
5
5
5
5
5
7
7
7
7
7
7
7
6
5
5
5
2
5
2
2
0
0
0
0
2
2
2
2
0
2
2
2
5
5
5
5
2
2
2
2
2
5
5
5
5
5
5
5
5
5
5
5
5
7
7
7
7
5
5
5
5
5
5
5
5
5
5
5
5
5
5
7
5
3
2
5
2
2
2
2
5
5
6
7
7
7
7
8
9
10
10
10
10
8
7
5
5
2
2
2
2
5
5
5
5
3
2
7
7
7
7
8
9
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
9
8
7
7
7
7
8
9
10
10
10
10
8
7
5
6
6
7
6
5
5
5
6
7
7
7
7
7
7
7
8
9
10
7
5
2
5
2
2
2
2
2
2
0
0
2
5
5
5
5
7
5
5
5
5
5
2
2
0
0
0
0
0
2
2
2
2
2
2
5
5
5
5
5
7
5
5
2
2
0
0
2
2
2
2
2
0
2
2
2
0
0
0
2
2
2
2
2
2
2
2
2
2
0
0
1
5
10
10
10
10
6
2
2
0
0
0
2
5
5
6
6
7
5
5
5
5
2
2
2
3
7
2
2
0
2
2
0
2
2
2
2
5
5
5
5
7
5
5
5
5
5
5
5
5
2
5
5
5
2
2
0
0
0
0
0
2
2
2
5
5
5
6
7
7
7
7
7
7
7
8
9
10
10
10
10
9
8
7
8
9
10
9
8
7
7
7
7
7
7
7
8
9
10
8
7
5
5
2
2
5
5
5
2
5
5
5
5
5
6
6
7
8
9
10
10
10
10
10
10
10
9
8
7
7
7
7
8
9
10
9
8
7
7
7
7
8
9
10
8
7
5
5
5
5
2
2
7
5
5
5
5
5
5
5
5
7
5
5
7
8
9
10
10
10
10
10
10
10
9
8
7
3
1
7
7
7
7
7
7
7
7
7
7
7
7
7
8
9
10
10
10
10
10
10
10
10
10
10
10
10
10
6
2
7
7
7
7
7
7
7
8
9
10
9
8
7
6
5
5
2
2
5
2
2
2
5
2
2
5
5
7
7
7
7
7
7
7
7
7
7
5
6
7
7
7
7
7
7
7
7
7
7
7
7
7
6
5
5
5
5
7
7
7
7
5
2
2
0
2
2
4
5
5
5
5
2
2
5
7
5
5
5
7
8
10
10
10
10
7
5
5
2
2
2
5
6
7
5
5
2
2
2
2
5
2
0
5
6
7
7
7
7
2
5
7
7
7
7
7
7
7
6
6
5
2
2
2
2
5
7
2
5
2
5
5
5
2
2
2
0
2
2
4
0
2
5
2
5
2
2
2
2
2
2
2
2
0
2
5
7
7
7
7
6
5
2
2
2
2
4
5
7
7
7
7
8
9
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
9
8
7
7
7
7
8
9
10
10
10
10
7
5
2
3
5
5
5
5
7
7
7
7
7
7
7
7
7
7
6
6
5
5
5
7
5
6
7
7
7
7
8
9
10
9
8
7
8
9
10
8
7
5
6
6
7
5
5
5
5
5
7
5
8
10
9
8
7
7
7
7
7
7
7
6
6
5
5
5
5
2
5
7
2
5
7
5
6
7
6
5
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
7
5
2
5
5
2
5
5
5
5
5
5
5
5
5
5
5
5
7
5
5
5
6
6
7
5
6
10
7
5
5
5
5
7
7
7
7
7
7
7
7
7
7
8
9
10
5
6
7
7
7
7
7
7
7
5
2
5
5
6
7
8
9
10
9
8
7
5
8
10
9
8
7
7
7
7
6
6
5
3
2
2
5
6
7
7
7
7
7
7
7
7
7
7
5
5
5
5
5
7
6
6
5
5
6
7
7
7
7
8
9
10
10
10
10
9
8
7
2
5
5
6
6
7
8
9
10
10
10
10
10
10
10
10
10
10
10
10
10
9
8
7
2
2
2
2
2
2
2
2
5
5
6
7
6
5
7
7
7
7
6
5
5
5
5
5
6
6
7
6
6
5
5
3
7
7
7
7
6
5
7
7
7
7
7
7
7
7
7
7
5
4
2
4
5
7
5
6
7
8
9
10
10
10
10
10
10
10
7
6
10
10
10
10
10
10
10
10
10
10
6
8
10
10
10
10
9
8
7
7
7
7
5
5
7
8
9
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
9
8
7
6
5
2
2
2
0
0
0
0
0
2
2
0
0
2
2
2
2
2
2
2
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
1
5
5
6
7
7
7
7
7
7
7
5
4
0
2
5
7
7
7
7
7
7
7
6
5
5
5
5
7
7
7
7
6
6
5
5
6
7
8
9
10
10
10
10
8
5
7
8
9
10
10
10
10
9
8
7
7
7
7
7
7
7
6
6
5
7
8
10
9
8
7
7
7
7
6
6
5
5
6
7
7
7
7
7
7
7
7
7
7
6
6
5
6
6
7
5
2
2
2
2
2
5
5
5
5
5
5
5
5
5
5
5
5
6
6
7
6
6
7
2
2
2
2
2
2
2
5
7
7
7
7
5
8
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
9
8
7
5
5
2
4
0
2
2
2
2
2
2
2
2
2
0
0
0
2
2
5
2
5
5
5
5
5
5
2
2
2
5
5
7
6
5
5
5
5
7
7
7
7
5
5
7
7
7
7
6
5
7
5
3
7
8
9
10
9
8
7
8
9
10
10
10
10
9
8
7
8
9
10
9
8
7
7
7
7
7
7
7
7
7
7
5
6
7
7
7
7
7
7
7
7
7
7
7
7
7
5
6
10
9
8
7
5
6
7
8
9
10
8
7
5
5
5
5
5
5
7
7
7
7
7
7
7
7
7
7
6
5
5
5
5
7
7
7
7
6
6
5
6
6
7
7
7
7
7
7
7
8
9
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
8
7
5
5
8
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
9
8
7
8
9
10
10
10
10
9
8
7
7
7
7
5
5
2
2
2
2
2
2
2
0
0
0
0
2
5
2
5
5
3
2
2
2
3
7
6
6
5
2
5
7
7
7
7
7
7
7
5
6
7
8
9
10
10
10
10
9
8
7
8
9
10
9
8
7
5
5
5
5
5
7
6
6
5
4
3
3
2
2
2
0
2
5
5
6
7
5
6
7
6
6
5
5
5
2
2
2
0
0
0
0
1
5
7
7
7
7
7
7
7
5
2
2
2
2
2
2
2
2
2
2
2
2
2
2
5
5
5
5
6
7
7
7
7
6
5
5
5
5
2
0
0
0
0
2
2
3
3
4
4
5
5
5
2
0
5
5
5
5
6
7
6
6
5
5
6
7
7
7
7
5
2
2
2
2
2
2
0
2
2
5
2
5
5
7
7
7
7
6
5
7
7
7
7
5
5
2
2
5
7
7
7
7
7
7
7
7
7
7
8
9
10
9
8
7
5
2
2
2
2
0
0
2
2
2
2
5
5
5
5
5
6
7
6
5
5
5
5
2
2
2
2
2
5
5
2
5
7
6
6
5
5
2
2
2
2
2
2
5
7
5
5
2
2
2
0
5
5
7
5
6
7
5
4
2
4
5
7
8
9
10
8
7
5
5
2
5
2
2
2
1
5
5
6
6
7
7
7
7
7
7
7
7
7
7
7
7
7
5
6
7
5
2
0
2
6
10
10
10
10
10
10
10
9
8
7
7
7
7
8
9
10
10
10
10
9
8
7
7
7
7
4
2
2
2
0
0
5
5
5
5
6
7
7
7
7
6
6
10
9
8
7
8
9
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
7
4
2
2
3
5
2
0
0
0
0
0
2
5
5
5
6
7
7
7
7
7
7
7
7
7
7
6
5
5
5
5
5
5
5
7
6
6
5
6
6
7
8
9
10
5
5
5
5
6
7
8
9
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
9
8
7
2
2
2
2
2
5
5
5
5
5
5
2
2
2
0
2
0
2
5
5
2
4
5
7
6
6
5
5
5
7
7
7
7
7
7
7
8
9
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
7
5
5
7
8
10
9
8
7
8
9
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
10
9
8
7
8
9
10
10
10
10
10
10
10
10
10
10
9
8
7
5
6
7
6
5
2
2
5
5
5
5
5
7
8
10
10
10
10
10
10
10
7
5
7
6
5
2
2
2
2
5
5
5
5
2
2
2
3
7
0
0
0
0
0
0
1
5
5
5
5
5
2
2
2
2
2
2
2
2
0
0
0
0
0
0
0
1
5
10
8
7
5
6
6
7
7
7
7
8
9
10
9
8
7
6
5
5
5
5
5
7
8
10
10
10
10
7
4
2
5
7
10
10
10
10
10
10
10
10
10
10
7
3
0
2
2
2
2
5
5
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
0
2
2
2
2
2
2
2
2
2
5
5
5
2
5
7
4
3
7
8
9
10
10
10
10
10
10
10
10
10
10
9
8
7
6
5
2
2
2
2
0
2
5
6
6
7
7
7
7
7
7
7
7
7
7
7
7
7
5
5
2
5
2
0
0
0
0
0
2
2
4
0
2
2
5
5
5
5
2
2
0
0
2
2
0
0
0
0
0
1
7
5
5
2
0
2
2
